Account,Search term,Match type,Added/Excluded,Campaign,Ad group,Clicks,Impr.,Cost,Conversions,is_aimax,cat,why
Holt Orthodontics,barton orthodontics,AI Max,Excluded,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Braces,1,2,29.48,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,c5 braces near me,Phrase match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,1,2,30.69,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,marpe expansion near me,Phrase match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,1,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,orthodontist office near me,Exact match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,2,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,clear aligners cost,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Invisalign,0,1,0.0,0.0,True,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,roseville orthodontist,Phrase match (close variant),None,HoltOMSearchRoseville,Search_Orthodontist,1,2,11.9,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,oleg oliferuk,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,0,4,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,lingual braces,Phrase match (close variant),None,HoltOMSearchFolsom,Search_Orthodontist,0,5,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,lingual braces near me,Exact match,Added,HoltOMSearchFolsom,Search_Braces,0,3,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,orthodontist,Exact match,Added,HoltOMSearchFolsom,Search_Orthodontist,1,71,33.66,1.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,2835 eastern ave,AI Max,None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,braces or invisalign,Exact match (close variant),None,HoltOMSearchSacramento,LP_Test_Broad,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,clear teeth aligners,Exact match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,2,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,nova orthodontics,AI Max,None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Braces,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,гнатолог,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,2,0.0,0.0,True,Irrelevant,No dental or orthodontic intent
Holt Orthodontics,tads orthodontics,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontist insurance for kids,AI Max,None,HoltOMSearchRoseville,Search_Braces,0,1,0.0,0.0,True,Relevant / Acceptable,Ortho + insurance/coverage question
Holt Orthodontics,jude crutchfield,AI Max,None,HoltOMSearchRoseville,Search_Braces,0,2,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,yong tae park,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,2,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,clear aligners for gap teeth,Phrase match (close variant),None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Braces,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,delta care,AI Max,None,HoltOMSearchSacramento,LP_Test_Phrase,0,2,0.0,0.0,True,Borderline / Low Intent,Competitor practice-name navigational (no service intent)
Holt Orthodontics,braces at 21,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,teeth aligners,Exact match,Added,HoltOMSearchSacramento,Invisalign,1,2,7.14,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,lip filler sacramento,AI Max,None,HoltOMSearchSacramento,LP_Test_Broad,0,2,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,invisible braces,Exact match,Added,HoltOMSearchSacramento,LP_Test_Phrase,0,2,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,invisalign consult,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,3,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,orthodontics near me,Exact match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,3,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,teeth braces,Exact match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontic braces,Exact match,Added,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Braces,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,5247 elkhorn boulevard,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,5,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,perio specialist roseville perio,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Braces,0,1,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,orthodontists near me,Exact match (close variant),None,HoltOMSearchRocklin,Search_Braces,1,3,16.9,1.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,candid pro aligners,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,0,1,0.0,0.0,True,Borderline / Low Intent,DTC mail-order aligner brand
Holt Orthodontics,gnathologist near me,AI Max,None,HoltOMSearchRoseville,Search_Braces,0,2,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,mann orthodontics,AI Max,None,HoltOMSearchRoseville,Search_Braces,0,2,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,maxillofacial surgeon sacramento,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,3,0.0,0.0,True,Irrelevant,Different dental specialty / non-orthodontic service
Holt Orthodontics,braces payment plan,Phrase match (close variant),None,HoltOMSearchFolsom,Search_Orthodontist,1,3,9.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,sacramento surgical arts,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,7,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,ortho finance,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,non invasive veneers near me,Phrase match (close variant),None,HoltOMSearchRocklin,Search_Braces,1,3,13.17,0.0,False,Irrelevant,Different dental specialty / non-orthodontic service
Holt Orthodontics,braces cost,Exact match,Added,HoltOMSearchRocklin,Search_Braces,0,3,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,1230 roseville parkway,AI Max,None,HoltOMSearchSacramento,LP_Test_Broad,0,2,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,orthodontics sacramento,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,well space,AI Max,None,HoltOMSearchSacramento,Invisalign,0,2,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,healthcare sacramento,AI Max,None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,invisalign yuba city,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,underbite correction,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,palate expander adults,Broad match,None,HoltOMSearchGraniteBay,Search_Invisalign,0,2,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,mytoothspa,Broad match,None,HoltOMSearchGraniteBay,Search_Invisalign,0,2,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,kids care and orthodontics,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,optometrist,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,3,0.0,0.0,True,Clearly Wasteful,Non-dental medical / other vertical
Holt Orthodontics,orthodontist near me roseville,Phrase match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,1,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,orthodontist roseville ca,Phrase match,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,6,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,endodontist near me,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,0,13,0.0,0.0,True,Irrelevant,Different dental specialty / non-orthodontic service
Holt Orthodontics,best orthodontists near me,Phrase match (close variant),None,HoltOMSearchRocklin,Search_Braces,1,3,30.15,1.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,braces near me,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,1,4,6.02,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,ronny rasi dds,AI Max,None,HoltOMSearchSacramento,LP_Test_Broad,0,1,0.0,0.0,True,Borderline / Low Intent,"General dentistry (adjacent, not orthodontics)"
Holt Orthodontics,1620 w el camino ave sacramento ca 95833,AI Max,None,HoltOMSearchSacramento,LP_Test_Phrase,0,2,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,permanent retainers,Phrase match (close variant),None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Orthodontist,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,mapanao mignon c dds,AI Max,None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Orthodontist,0,1,0.0,0.0,True,Borderline / Low Intent,"General dentistry (adjacent, not orthodontics)"
Holt Orthodontics,retainer,Phrase match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Braces,0,2,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,biodental,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,1,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,eureka orthodontics,Phrase match (close variant),None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,2,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,creekside endo,AI Max,None,HoltOMSearchRoseville,Search_Braces,0,1,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,pedodontic,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,3,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,gnathologist,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,5,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,and braces,Phrase match (close variant),None,HoltOMSearchRocklin,Search_Braces,0,3,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,invisible aligners for teeth,Phrase match (close variant),None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Braces,2,4,38.58,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontist,Exact match (close variant),None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Braces,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,braces consultation,Phrase match,None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontist for adults,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontist arden arcade,Phrase match,None,HoltOMSearchSacramento,LP_Test_Broad,0,1,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,911 howe ave sacramento ca 95825,AI Max,None,HoltOMSearchSacramento,LP_Test_Broad,0,1,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,sam suliman,Phrase match (close variant),None,HoltOMSearchSacramento,LP_Test_Phrase,0,1,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
Holt Orthodontics,jaw splint for tmj,AI Max,None,HoltOMSearchRoseville A/B testing New GHL Page - Roseville,Search_Orthodontist,0,2,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,2424 professional drive roseville ca,AI Max,Excluded,HoltOMSearchRoseville,Search_Braces,1,1,6.15,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
Holt Orthodontics,non surgical palate expander,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,orthodontist near me,AI Max,None,HoltOMSearchRoseville,Search_Invisalign,1,9,3.24,0.0,True,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,kids orthodontist near me,Exact match,Added,HoltOMSearchFolsom,Search_Orthodontist,0,11,0.0,0.0,False,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,tmj treatment near me,AI Max,None,HoltOMSearchFolsom,Search_Orthodontist,0,2,0.0,0.0,True,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,teeth bonding,AI Max,None,HoltOMSearchFolsom,Search_Invisalign,0,1,0.0,0.0,True,Borderline / Low Intent,"General dentistry (adjacent, not orthodontics)"
Holt Orthodontics,orthodontist coverage,Phrase match (close variant),None,HoltOMSearchRocklin,Search_Orthodontist,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,invisalign liners,AI Max,None,HoltOMSearchRocklin A/B Testing - New GHL Page Rocklin,Search_Braces,0,1,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,tmj chiropractor,AI Max,None,HoltOMSearchSacramento,LP_Test_Broad,0,2,0.0,0.0,True,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
Holt Orthodontics,best orthodontist sacramento,AI Max,None,HoltOMSearchSacramento,LP_Test_Exact,0,1,0.0,0.0,True,Highly Relevant,Core orthodontic service + local/commercial intent
Holt Orthodontics,belnap orthodontist,Phrase match,None,HoltOMSearchSacramento,LP_Test_Broad,0,1,0.0,0.0,False,Relevant / Acceptable,"Core orthodontic service, no geo/commercial modifier"
